File,Source_Contract,Source_Function,Target_Contract,Chain
NXMToken.sol,NXMToken,decreaseAllowance,None,Approval
NXMToken.sol,NXMToken,addToWhiteList,NXMToken,onlyOperator
NXMToken.sol,NXMToken,addToWhiteList,NXMToken,WhiteListed
NXMToken.sol,NXMToken,removeFromWhiteList,NXMToken,onlyOperator
NXMToken.sol,NXMToken,removeFromWhiteList,NXMToken,BlackListed
NXMToken.sol,NXMToken,changeOperator,NXMToken,onlyOperator
NXMToken.sol,NXMToken,mint,NXMToken,onlyOperator
NXMToken.sol,NXMToken,transfer,NXMToken,canTransfer
NXMToken.sol,NXMToken,operatorTransfer,NXMToken,onlyOperator
NXMToken.sol,NXMToken,transferFrom,NXMToken,canTransfer
NXMToken.sol,NXMToken,lockForMemberVote,NXMToken,onlyOperator
NXMToken.sol,NXMToken,_transfer,None,Transfer
NXMToken.sol,NXMToken,_transferFrom,None,Transfer
NXMToken.sol,NXMToken,_mint,None,Transfer
NXMToken.sol,NXMToken,_burn,None,Transfer
TokenController.sol,TokenController,changeOperator,TokenController,onlyGovernance
TokenController.sol,TokenController,operatorTransfer,TokenController,onlyInternal
TokenController.sol,TokenController,burnFrom,TokenController,onlyInternal
TokenController.sol,TokenController,addToWhitelist,TokenController,onlyInternal
TokenController.sol,TokenController,removeFromWhitelist,TokenController,onlyInternal
TokenController.sol,TokenController,mint,TokenController,onlyInternal
TokenController.sol,TokenController,lockForMemberVote,TokenController,onlyInternal
TokenController.sol,TokenController,withdrawClaimAssessmentTokens,TokenController,whenNotPaused
TokenController.sol,TokenController,withdrawClaimAssessmentTokens,None,Unlocked
TokenController.sol,TokenController,updateUintParameters,TokenController,onlyGovernance
TokenController.sol,TokenController,withdrawGovernanceRewards,TokenController,whenNotPaused
TokenController.sol,TokenController,withdrawGovernanceRewardsTo,TokenController,whenNotPaused
TokenController.sol,TokenController,withdrawPendingRewards,TokenController,whenNotPaused
TokenController.sol,TokenController,withdrawCoverNote,TokenController,whenNotPaused
TokenController.sol,TokenController,withdrawCoverNote,None,Unlocked
TokenController.sol,TokenController,transferStakingPoolsOwnership,TokenController,onlyInternal
TokenController.sol,TokenController,assignStakingPoolManager,TokenController,onlyInternal
TokenController.sol,TokenController,createStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,createStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,acceptStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,acceptStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,acceptStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,cancelStakingPoolOwnershipOffer,TokenController,No chain
TokenController.sol,TokenController,mintStakingPoolNXMRewards,TokenController,No chain
TokenController.sol,TokenController,mintStakingPoolNXMRewards,TokenController,No chain
TokenController.sol,TokenController,mintStakingPoolNXMRewards,TokenController,No chain
TokenController.sol,TokenController,burnStakingPoolNXMRewards,TokenController,No chain
TokenController.sol,TokenController,depositStakedNXM,TokenController,No chain
TokenController.sol,TokenController,withdrawNXMStakeAndRewards,TokenController,No chain
TokenController.sol,TokenController,burnStakedNXM,TokenController,No chain
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,"->transferAssetToSwapOperator(ETH,totalOutAmount)"
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,"->transferAssetToSwapOperator(address(order->sellToken),totalOutAmount)"
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,onlyController
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,"->transferAssetToSwapOperator(ETH,totalOutAmount)"
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,"->transferAssetToSwapOperator(address(order->sellToken),totalOutAmount)"
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,"->transferAssetToSwapOperator(address(order->sellToken),totalOutAmount)"
SwapOperator.sol,SwapOperator,placeOrder,SwapOperator,OrderPlaced
SwapOperator.sol,SwapOperator,closeOrder,SwapOperator,OrderClosed
SwapOperator.sol,SwapOperator,returnAssetToPool,SwapOperator,No chain
SwapOperator.sol,SwapOperator,returnAssetToPool,SwapOperator,No chain
SwapOperator.sol,SwapOperator,validateBasicCowParams,SwapOperator,No chain
SwapOperator.sol,SwapOperator,validateBasicCowParams,SwapOperator,No chain
SwapOperator.sol,SwapOperator,validateSwapFrequency,SwapOperator,No chain
SwapOperator.sol,SwapOperator,validateSwapFrequency,SwapOperator,No chain
SwapOperator.sol,SwapOperator,validateSwapFrequency,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapETHForEnzymeVaultShare,SwapOperator,"->transferAssetToSwapOperator(ETH,amountIn)"
SwapOperator.sol,SwapOperator,swapETHForEnzymeVaultShare,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapETHForEnzymeVaultShare,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapETHForEnzymeVaultShare,SwapOperator,onlyController
SwapOperator.sol,SwapOperator,swapETHForEnzymeVaultShare,SwapOperator,Swapped
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,"->transferAssetToSwapOperator(address(fromToken),amountIn)"
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,No chain
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,onlyController
SwapOperator.sol,SwapOperator,swapEnzymeVaultShareForETH,SwapOperator,Swapped
SwapOperator.sol,SwapOperator,recoverAsset,SwapOperator,No chain
SwapOperator.sol,SwapOperator,recoverAsset,SwapOperator,No chain
SwapOperator.sol,SwapOperator,recoverAsset,SwapOperator,onlyController
SwapOperator.sol,SwapOperator,recoverAsset,SwapOperator,No chain
SwapOperator.sol,SwapOperator,recoverAsset,SwapOperator,No chain
Pool.sol,Pool,getAssetValueInEth,Pool,No chain
Pool.sol,Pool,getAssetValueInEth,Pool,No chain
Pool.sol,Pool,getPoolValueInEth,Pool,No chain
Pool.sol,Pool,getPoolValueInEth,Pool,No chain
Pool.sol,Pool,getAsset,Pool,No chain
Pool.sol,Pool,addAsset,Pool,No chain
Pool.sol,Pool,addAsset,Pool,onlyGovernance
Pool.sol,Pool,setAssetDetails,Pool,No chain
Pool.sol,Pool,setAssetDetails,Pool,onlyGovernance
Pool.sol,Pool,setSwapDetails,Pool,onlyGovernance
Pool.sol,Pool,transferAsset,Pool,No chain
Pool.sol,Pool,transferAsset,Pool,No chain
Pool.sol,Pool,transferAsset,Pool,No chain
Pool.sol,Pool,transferAsset,Pool,onlyGovernance
Pool.sol,Pool,transferAsset,Pool,nonReentrant
Pool.sol,Pool,transferAssetToSwapOperator,Pool,onlySwapOperator
Pool.sol,Pool,transferAssetToSwapOperator,Pool,nonReentrant
Pool.sol,Pool,transferAssetToSwapOperator,Pool,whenNotPaused
Pool.sol,Pool,setSwapDetailsLastSwapTime,Pool,onlySwapOperator
Pool.sol,Pool,setSwapDetailsLastSwapTime,Pool,whenNotPaused
Pool.sol,Pool,setSwapValue,Pool,onlySwapOperator
Pool.sol,Pool,setSwapValue,Pool,whenNotPaused
Pool.sol,Pool,sendPayout,Pool,onlyInternal
Pool.sol,Pool,sendPayout,Pool,nonReentrant
Pool.sol,Pool,sendPayout,Pool,Payout
Pool.sol,Pool,sellNXMTokens,Pool,onlyMember
Pool.sol,Pool,sellNXMTokens,Pool,whenNotPaused
Pool.sol,Pool,buyNXM,Pool,onlyMember
Pool.sol,Pool,buyNXM,Pool,whenNotPaused
Pool.sol,Pool,buyNXM,Pool,NXMBought
Pool.sol,Pool,sellNXM,Pool,No chain
Pool.sol,Pool,sellNXM,Pool,No chain
Pool.sol,Pool,sellNXM,Pool,onlyMember
Pool.sol,Pool,sellNXM,Pool,nonReentrant
Pool.sol,Pool,sellNXM,Pool,whenNotPaused
Pool.sol,Pool,sellNXM,Pool,NXMSold
Pool.sol,Pool,getTokenPriceInAsset,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,upgradeCapitalPool,Pool,"->safeTransfer(newPoolAddress,balance)"
Pool.sol,Pool,upgradeCapitalPool,Pool,onlyMaster
Pool.sol,Pool,upgradeCapitalPool,Pool,nonReentrant
Pool.sol,Pool,upgradeCapitalPool,Pool,No chain
Pool.sol,Pool,updateUintParameters,Pool,onlyGovernance
Pool.sol,Pool,updateAddressParameters,Pool,onlyGovernance
Pool.sol,Pool,updateAddressParameters,Pool,No chain
Pool.sol,Pool,updateAddressParameters,Pool,No chain
MCR.sol,MCR,constructor,MCR,"->getLatestAddress(""MC""))"
MCR.sol,MCR,initialize,MCR,"->getLatestAddress(""MC"")"
MCR.sol,MCR,initialize,MCR,->mcrFloor()
MCR.sol,MCR,initialize,MCR,->mcr()
MCR.sol,MCR,initialize,MCR,->desiredMCR()
MCR.sol,MCR,initialize,MCR,No chain
MCR.sol,MCR,initialize,MCR,->lastUpdateTime()
MCR.sol,MCR,initialize,MCR,->mcrFloorIncrementThreshold()
