File,Source_Contract,Source_Function,Target_Contract,Chain
PoolAddressesProvider.sol,PoolAddressesProvider,_updateImpl,PoolAddressesProvider,No chain
PoolAddressesProvider.sol,PoolAddressesProvider,_updateImpl,None,ProxyCreated
PoolAddressesProvider.sol,PoolAddressesProvider,_setMarketId,None,MarketIdSet
UserConfiguration.sol,UserConfiguration,setBorrowing,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,setUsingAsCollateral,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isUsingAsCollateralOrBorrowing,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isBorrowing,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isUsingAsCollateral,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isUsingAsCollateralOne,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isUsingAsCollateralAny,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isBorrowingOne,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isBorrowingAny,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,isEmpty,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,getIsolationModeState,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,getSiloedBorrowingState,UserConfiguration,No chain
UserConfiguration.sol,UserConfiguration,_getFirstAssetIdByMask,UserConfiguration,No chain
ReserveConfiguration.sol,ReserveConfiguration,setLtv,ReserveConfiguration,No chain
ReserveConfiguration.sol,ReserveConfiguration,getLtv,ReserveConfiguration,No chain
ReserveConfiguration.sol,ReserveConfiguration,setLiquidationThreshold,ReserveConfiguration,No chain
